"","effect","group","level","term","estimate","std.error","conf.low","conf.high"
"193","ran_vals","distrito_nombre2","20903-Hacienda Vieja","(Intercept)",136.923344745991,53.1339907938798,32.782636435104,241.064053056878
"194","ran_vals","distrito_nombre2","20904-Coyolar","(Intercept)",-105.555549350569,53.1339907938798,-209.696257661456,-1.41484103968139
"195","ran_vals","distrito_nombre2","20905-La Ceiba","(Intercept)",-88.6931716501727,53.1339907938798,-192.83387996106,15.4475366607145
"196","ran_vals","distrito_nombre2","21001-Quesada","(Intercept)",136.018729900964,53.1339907938798,31.8780215900766,240.159438211851
"197","ran_vals","distrito_nombre2","21002-Florencia","(Intercept)",41.6292978199313,53.1339907938798,-62.5114104909559,145.770006130818
"198","ran_vals","distrito_nombre2","21003-Buenavista","(Intercept)",9.12735928398582,53.1339907938798,-95.0133490269014,113.268067594873
"199","ran_vals","distrito_nombre2","21004-Aguas Zarcas","(Intercept)",9.31979052246819,53.1339907938798,-94.820917788419,113.460498833355
"200","ran_vals","distrito_nombre2","21005-Venecia","(Intercept)",4.24365729565178,53.1339907938798,-99.8970510152354,108.384365606539
"201","ran_vals","distrito_nombre2","21006-Pital","(Intercept)",-56.4336948495178,53.1339907938798,-160.574403160405,47.7070134613694
"202","ran_vals","distrito_nombre2","21007-La Fortuna","(Intercept)",-37.809466793889,53.1339907938798,-141.950175104776,66.3312415169982
"203","ran_vals","distrito_nombre2","21008-La Tigra","(Intercept)",41.0326785406944,53.1339907938798,-63.1080297701928,145.173386851582
"204","ran_vals","distrito_nombre2","21009-La Palmera","(Intercept)",0.595873347523651,53.1339907938798,-103.544834963364,104.736581658411
"205","ran_vals","distrito_nombre2","21010-Venado","(Intercept)",-56.2416315031614,53.1339907938798,-160.382339814049,47.8990768077258
"206","ran_vals","distrito_nombre2","21011-Cutris","(Intercept)",-66.3074175200293,53.1339907938798,-170.448125830917,37.8332907908578
"207","ran_vals","distrito_nombre2","21012-Monterrey","(Intercept)",-3.23326756146907,53.1339907938798,-107.373975872356,100.907440749418
"208","ran_vals","distrito_nombre2","21013-Pocosol","(Intercept)",-21.9419084832093,53.1339907938798,-126.082616794096,82.1987998276779
"209","ran_vals","distrito_nombre2","21101-Zarcero","(Intercept)",438.867674317468,53.1339907938798,334.726966006581,543.008382628356
"210","ran_vals","distrito_nombre2","21102-Laguna","(Intercept)",-11.2239421527809,53.1339907938798,-115.364650463668,92.9167661581063
"211","ran_vals","distrito_nombre2","21103-Tapesco","(Intercept)",42.3628948159176,53.1339907938798,-61.7778134949696,146.503603126805
"212","ran_vals","distrito_nombre2","21104-Guadalupe","(Intercept)",-166.827995431311,53.1339907938798,-270.968703742198,-62.6872871204241
"213","ran_vals","distrito_nombre2","21105-Palmira","(Intercept)",-97.1335360959985,53.1339907938798,-201.274244406886,7.00717221488864
"214","ran_vals","distrito_nombre2","21106-Zapote","(Intercept)",-80.2299902953076,53.1339907938798,-184.370698606195,23.9107180155795
"215","ran_vals","distrito_nombre2","21107-Brisas","(Intercept)",-125.815105158003,53.1339907938798,-229.95581346889,-21.6743968471155
"216","ran_vals","distrito_nombre2","21201-Sarchí Norte","(Intercept)",193.251688338321,53.1339907938798,89.110980027434,297.392396649208
"217","ran_vals","distrito_nombre2","21202-Sarchí Sur","(Intercept)",-13.9190036413387,53.1339907938798,-118.059711952226,90.2217046695484
"218","ran_vals","distrito_nombre2","21203-Toro Amarillo","(Intercept)",-39.0245707697628,53.1339907938798,-143.16527908065,65.1161375411244
"219","ran_vals","distrito_nombre2","21204-San Pedro","(Intercept)",-17.6587270448109,53.1339907938798,-121.799435355698,86.4819812660763
"220","ran_vals","distrito_nombre2","21205-Rodríguez","(Intercept)",-122.649386882404,53.1339907938798,-226.790095193291,-18.5086785715171
"221","ran_vals","distrito_nombre2","21301-Upala","(Intercept)",1.12872277153525,53.1339907938798,-103.011985539352,105.269431082422
"222","ran_vals","distrito_nombre2","21302-Aguas Claras","(Intercept)",1.50209593815438,53.1339907938798,-102.638612372733,105.642804249042
"223","ran_vals","distrito_nombre2","21303-San José (Pizote)","(Intercept)",38.0016080710129,53.1339907938798,-66.1391002398743,142.1423163819
"224","ran_vals","distrito_nombre2","21304-Bijagua","(Intercept)",113.182067850689,53.1339907938798,9.04135953980136,217.322776161576
"225","ran_vals","distrito_nombre2","21305-Delicias","(Intercept)",-17.7827152856976,53.1339907938798,-121.923423596585,86.3579930251895
"226","ran_vals","distrito_nombre2","21306-Dos Ríos","(Intercept)",-16.6329392240398,53.1339907938798,-120.773647534927,87.5077690868474
"227","ran_vals","distrito_nombre2","21307-Yolillal","(Intercept)",-8.2773597606598,53.1339907938798,-112.418068071547,95.8633485502274
"228","ran_vals","distrito_nombre2","21308-Canalete","(Intercept)",-111.121480361026,53.1339907938798,-215.262188671914,-6.98077205013917
"229","ran_vals","distrito_nombre2","21401-Los Chiles","(Intercept)",-15.4058715113589,53.1339907938798,-119.546579822246,88.7348367995282
"230","ran_vals","distrito_nombre2","21402-Caño Negro","(Intercept)",58.7950582399711,53.1339907938798,-45.3456500709161,162.935766550858
"231","ran_vals","distrito_nombre2","21403-El Amparo","(Intercept)",3.6747014395139,53.1339907938798,-100.466006871373,107.815409750401
"232","ran_vals","distrito_nombre2","21404-San Jorge","(Intercept)",-47.0638881681274,53.1339907938798,-151.204596479015,57.0768201427597
"233","ran_vals","distrito_nombre2","21501-San Rafael","(Intercept)",53.0437726742171,53.1339907938798,-51.0969356366701,157.184480985104
"234","ran_vals","distrito_nombre2","21502-Buenavista","(Intercept)",137.811943246351,53.1339907938798,33.6712349354636,241.952651557238
"235","ran_vals","distrito_nombre2","21503-Cote","(Intercept)",-121.658365183003,53.1339907938798,-225.79907349389,-17.5176568721155
"236","ran_vals","distrito_nombre2","21504-Katira","(Intercept)",-69.1973507375625,53.1339907938798,-173.33805904845,34.9433575733247
"237","ran_vals","distrito_nombre2","21601-Río Cuarto","(Intercept)",189.612434123815,74.0563228548313,44.4647085008755,334.760159746755
"238","ran_vals","distrito_nombre2","21602-Santa Rita","(Intercept)",-118.565363057046,74.0563228548313,-263.713088679986,26.5823625658938
"239","ran_vals","distrito_nombre2","21603-Santa Isabel","(Intercept)",-71.0470710667705,74.0563228548313,-216.19479668971,74.1006545561693
"240","ran_vals","distrito_nombre2","30101-Oriental","(Intercept)",622.583358176363,53.1339907938798,518.442649865476,726.72406648725
"241","ran_vals","distrito_nombre2","30102-Occidental","(Intercept)",159.193192944155,53.1339907938798,55.0524846332673,263.333901255042
"242","ran_vals","distrito_nombre2","30103-Carmen","(Intercept)",6.80849541690406,53.1339907938798,-97.3322128939831,110.949203727791
"243","ran_vals","distrito_nombre2","30104-San Nicolás","(Intercept)",-77.6864272711793,53.1339907938798,-181.827135582066,26.4542810397079
"244","ran_vals","distrito_nombre2","30105-Agua Caliente (San Francisco)","(Intercept)",-197.567130026128,53.1339907938798,-301.707838337015,-93.4264217152411
"245","ran_vals","distrito_nombre2","30106-Guadalupe (Arenilla)","(Intercept)",-73.635764056452,53.1339907938798,-177.776472367339,30.5049442544352
"246","ran_vals","distrito_nombre2","30107-Corralillo","(Intercept)",-43.1018696834464,53.1339907938798,-147.242577994334,61.0388386274408
"247","ran_vals","distrito_nombre2","30108-Tierra Blanca","(Intercept)",-51.3547104374718,53.1339907938798,-155.495418748359,52.7859978734154
"248","ran_vals","distrito_nombre2","30109-Dulce Nombre","(Intercept)",-109.581055889626,53.1339907938798,-213.721764200513,-5.44034757873874
"249","ran_vals","distrito_nombre2","30110-Llano Grande","(Intercept)",-111.765085772129,53.1339907938798,-215.905794083017,-7.6243774612423
"250","ran_vals","distrito_nombre2","30111-Quebradilla","(Intercept)",-123.893003400963,53.1339907938798,-228.03371171185,-19.7522950900761
"251","ran_vals","distrito_nombre2","30201-Paraíso","(Intercept)",181.667092845513,53.1339907938798,77.5263845346258,285.8078011564
"252","ran_vals","distrito_nombre2","30202-Santiago","(Intercept)",-47.0965393754423,53.1339907938798,-151.23724768633,57.0441689354448
"253","ran_vals","distrito_nombre2","30203-Orosi","(Intercept)",-27.1517408242904,53.1339907938798,-131.292449135178,76.9889674865968
"254","ran_vals","distrito_nombre2","30204-Cachí","(Intercept)",30.6874992206074,53.1339907938798,-73.4532090902798,134.828207531495
"255","ran_vals","distrito_nombre2","30205-Llanos de Santa Lucía","(Intercept)",-138.106311866399,53.1339907938798,-242.247020177286,-33.965603555512
"256","ran_vals","distrito_nombre2","30301-Tres Ríos","(Intercept)",545.435104367948,53.1339907938798,441.294396057061,649.575812678835
"257","ran_vals","distrito_nombre2","30302-San Diego","(Intercept)",-114.75826209171,53.1339907938798,-218.898970402597,-10.6175537808231
"258","ran_vals","distrito_nombre2","30303-San Juan","(Intercept)",-203.555053535856,53.1339907938798,-307.695761846743,-99.4143452249686
"259","ran_vals","distrito_nombre2","30304-San Rafael","(Intercept)",-79.9232936878899,53.1339907938798,-184.064001998777,24.2174146229973
"260","ran_vals","distrito_nombre2","30305-Concepción","(Intercept)",-43.8522945487755,53.1339907938798,-147.993002859663,60.2884137621117
"261","ran_vals","distrito_nombre2","30306-Dulce Nombre","(Intercept)",28.1234972040955,53.1339907938798,-76.0172111067917,132.264205514983
"262","ran_vals","distrito_nombre2","30307-San Ramón","(Intercept)",17.8967517460274,53.1339907938798,-86.2439565648598,122.037460056915
"263","ran_vals","distrito_nombre2","30308-Río Azul","(Intercept)",-149.366449453845,53.1339907938798,-253.507157764733,-45.2257411429582
"264","ran_vals","distrito_nombre2","30401-Juan Viñas","(Intercept)",141.901494695551,53.1339907938798,37.7607863846636,246.042203006438
"265","ran_vals","distrito_nombre2","30402-Tucurrique","(Intercept)",-92.7682238128438,53.1339907938798,-196.908932123731,11.3724844980434
"266","ran_vals","distrito_nombre2","30403-Pejibaye","(Intercept)",-49.1332708827004,53.1339907938798,-153.273979193588,55.0074374281868
"267","ran_vals","distrito_nombre2","30501-Turrialba","(Intercept)",177.803733908113,53.1339907938798,73.6630255972256,281.944442219
"268","ran_vals","distrito_nombre2","30502-La Suiza","(Intercept)",62.7967268597309,53.1339907938798,-41.3439814511563,166.937435170618
"269","ran_vals","distrito_nombre2","30503-Peralta","(Intercept)",-83.6454742269942,53.1339907938798,-187.786182537881,20.495234083893
"270","ran_vals","distrito_nombre2","30504-Santa Cruz","(Intercept)",72.5231504853374,53.1339907938798,-31.6175578255498,176.663858796225
"271","ran_vals","distrito_nombre2","30505-Santa Teresita","(Intercept)",-19.3716344599103,53.1339907938798,-123.512342770797,84.7690738509769
"272","ran_vals","distrito_nombre2","30506-Pavones","(Intercept)",21.1834159187271,53.1339907938798,-82.9572923921601,125.324124229614
"273","ran_vals","distrito_nombre2","30507-Tuis","(Intercept)",-105.871801229228,53.1339907938798,-210.012509540115,-1.73109291834076
"274","ran_vals","distrito_nombre2","30508-Tayutic","(Intercept)",-22.5269947458147,53.1339907938798,-126.667703056702,81.6137135650725
"275","ran_vals","distrito_nombre2","30509-Santa Rosa","(Intercept)",-2.52435773860108,53.1339907938798,-106.665066049488,101.616350572286
"276","ran_vals","distrito_nombre2","30510-Tres Equis","(Intercept)",-60.2455466100378,53.1339907938798,-164.386254920925,43.8951617008494
"277","ran_vals","distrito_nombre2","30511-La Isabel","(Intercept)",-17.9015404912837,53.1339907938798,-122.042248802171,86.2391678196035
"278","ran_vals","distrito_nombre2","30512-Chirripó","(Intercept)",-22.2196776700144,53.1339907938798,-126.360385980902,81.9210306408728
"279","ran_vals","distrito_nombre2","30601-Pacayas","(Intercept)",44.9544492869864,53.1339907938798,-59.1862590239008,149.095157597874
"280","ran_vals","distrito_nombre2","30602-Cervantes","(Intercept)",-19.8930815817196,53.1339907938798,-124.033789892607,84.2476267291676
"281","ran_vals","distrito_nombre2","30603-Capellades","(Intercept)",-25.0613677052685,53.1339907938798,-129.202076016156,79.0793406056186
"282","ran_vals","distrito_nombre2","30701-San Rafael","(Intercept)",82.4807656263721,53.1339907938798,-21.6599426845151,186.621473937259
"283","ran_vals","distrito_nombre2","30702-Cot","(Intercept)",-36.0906672078115,53.1339907938798,-140.231375518699,68.0500411030756
"284","ran_vals","distrito_nombre2","30703-Potrero Cerrado","(Intercept)",-84.0260273606446,53.1339907938798,-188.166735671532,20.1146809502426
"285","ran_vals","distrito_nombre2","30704-Cipreses","(Intercept)",35.1527957744789,53.1339907938798,-68.9879125364083,139.293504085366
"286","ran_vals","distrito_nombre2","30705-Santa Rosa","(Intercept)",2.4831331676169,53.1339907938798,-101.65757514327,106.623841478504
"287","ran_vals","distrito_nombre2","30801-El Tejar","(Intercept)",95.8161658563672,53.1339907938798,-8.32454245451996,199.956874167254
"288","ran_vals","distrito_nombre2","30802-San Isidro","(Intercept)",10.0153469041137,53.1339907938798,-94.1253614067734,114.156055215001
"289","ran_vals","distrito_nombre2","30803-Tobosi","(Intercept)",-15.4205654959137,53.1339907938798,-119.561273806801,88.7201428149735
"290","ran_vals","distrito_nombre2","30804-Patio de Agua","(Intercept)",-90.4109472645686,53.1339907938798,-194.551655575456,13.7297610463186
"291","ran_vals","distrito_nombre2","40101-Heredia","(Intercept)",427.599171996368,53.1339907938798,323.458463685481,531.739880307256
"292","ran_vals","distrito_nombre2","40102-Mercedes","(Intercept)",-11.8006702284686,53.1339907938798,-115.941378539356,92.3400380824186
"293","ran_vals","distrito_nombre2","40103-San Francisco","(Intercept)",-69.0442892563783,53.1339907938798,-173.184997567265,35.0964190545089
"294","ran_vals","distrito_nombre2","40104-Ulloa","(Intercept)",-158.711978795263,53.1339907938798,-262.85268710615,-54.5712704843754
"295","ran_vals","distrito_nombre2","40105-Vara Blanca","(Intercept)",-188.042233716258,53.1339907938798,-292.182942027145,-83.9015254053707
"296","ran_vals","distrito_nombre2","40201-Barva","(Intercept)",286.335682630824,53.1339907938798,182.194974319937,390.476390941711
"297","ran_vals","distrito_nombre2","40202-San Pedro","(Intercept)",160.933947648036,53.1339907938798,56.7932393371484,265.074655958923
"298","ran_vals","distrito_nombre2","40203-San Pablo","(Intercept)",-161.981034603516,53.1339907938798,-266.121742914404,-57.8403262926292
"299","ran_vals","distrito_nombre2","40204-San Roque","(Intercept)",-130.328479299983,53.1339907938798,-234.469187610871,-26.1877709890963
"300","ran_vals","distrito_nombre2","40205-Santa Lucía","(Intercept)",-93.3806942376831,53.1339907938798,-197.52140254857,10.7600140732041
"301","ran_vals","distrito_nombre2","40206-San José de la Montaña","(Intercept)",-61.5794221376561,53.1339907938798,-165.720130448543,42.5612861732311
"302","ran_vals","distrito_nombre2","40301-Santo Domingo","(Intercept)",729.449306857065,53.1339907938798,625.308598546178,833.590015167952
"303","ran_vals","distrito_nombre2","40302-San Vicente","(Intercept)",-146.519153822832,53.1339907938798,-250.65986213372,-42.3784455119451
"304","ran_vals","distrito_nombre2","40303-San Miguel","(Intercept)",-105.81270938403,53.1339907938798,-209.953417694918,-1.67200107314321
"305","ran_vals","distrito_nombre2","40304-Paracito","(Intercept)",-74.8128344897392,53.1339907938798,-178.953542800626,29.3278738211479
"306","ran_vals","distrito_nombre2","40305-Santo Tomás","(Intercept)",-97.017727454064,53.1339907938798,-201.158435764951,7.12298085682313
"307","ran_vals","distrito_nombre2","40306-Santa Rosa","(Intercept)",-67.5941316677494,53.1339907938798,-171.734839978637,36.5465766431378
"308","ran_vals","distrito_nombre2","40307-Tures","(Intercept)",-155.367529487566,53.1339907938798,-259.508237798453,-51.2268211766785
"309","ran_vals","distrito_nombre2","40308-Pará","(Intercept)",-82.3252205511186,53.1339907938798,-186.465928862006,21.8154877597686
"310","ran_vals","distrito_nombre2","40401-Santa Bárbara","(Intercept)",254.716387054859,53.1339907938798,150.575678743972,358.857095365747
"311","ran_vals","distrito_nombre2","40402-San Pedro","(Intercept)",-82.8373242551332,53.1339907938798,-186.97803256602,21.303384055754
"312","ran_vals","distrito_nombre2","40403-San Juan","(Intercept)",-43.5925983455741,53.1339907938798,-147.733306656461,60.548109965313
"313","ran_vals","distrito_nombre2","40404-Jesús","(Intercept)",-66.1964479543672,53.1339907938798,-170.337156265254,37.94426035652
"314","ran_vals","distrito_nombre2","40405-Santo Domingo","(Intercept)",46.9934229317255,53.1339907938798,-57.1472853791617,151.134131242613
"315","ran_vals","distrito_nombre2","40406-Purabá","(Intercept)",-109.083439431505,53.1339907938798,-213.224147742392,-4.94273112061789
"316","ran_vals","distrito_nombre2","40501-San Rafael","(Intercept)",203.816858553762,53.1339907938798,99.676150242875,307.957566864649
"317","ran_vals","distrito_nombre2","40502-San Josecito","(Intercept)",19.2974154804715,53.1339907938798,-84.8432928304156,123.438123791359
"318","ran_vals","distrito_nombre2","40503-Santiago","(Intercept)",-86.4013572075375,53.1339907938798,-190.542065518425,17.7393511033497
"319","ran_vals","distrito_nombre2","40504-Ángeles","(Intercept)",-42.2292799622311,53.1339907938798,-146.369988273118,61.9114283486561
"320","ran_vals","distrito_nombre2","40505-Concepción","(Intercept)",-94.4836368644636,53.1339907938798,-198.624345175351,9.65707144642356
"321","ran_vals","distrito_nombre2","40601-San Isidro","(Intercept)",282.073912501749,53.1339907938798,177.933204190862,386.214620812637
"322","ran_vals","distrito_nombre2","40602-San José","(Intercept)",-83.670502790033,53.1339907938798,-187.81121110092,20.4702055208542
"323","ran_vals","distrito_nombre2","40603-Concepción","(Intercept)",13.8794519997618,53.1339907938798,-90.2612563111254,118.020160310649
"324","ran_vals","distrito_nombre2","40604-San Francisco","(Intercept)",-212.282861711478,53.1339907938798,-316.423570022365,-108.142153400591
"325","ran_vals","distrito_nombre2","40701-San Antonio","(Intercept)",31.7437498174333,53.1339907938798,-72.3969584934539,135.88445812832
"326","ran_vals","distrito_nombre2","40702-La Ribera","(Intercept)",50.1043093660002,53.1339907938798,-54.036398944887,154.245017676887
"327","ran_vals","distrito_nombre2","40703-La Asunción","(Intercept)",-81.8480591834369,53.1339907938798,-185.988767494324,22.2926491274503
"328","ran_vals","distrito_nombre2","40801-San Joaquín","(Intercept)",100.688208554063,53.1339907938798,-3.45249975682438,204.82891686495
"329","ran_vals","distrito_nombre2","40802-Barrantes","(Intercept)",238.129015658225,53.1339907938798,133.988307347338,342.269723969112
"330","ran_vals","distrito_nombre2","40803-Llorente","(Intercept)",-338.81722421229,53.1339907938798,-442.957932523178,-234.676515901403
"331","ran_vals","distrito_nombre2","40901-San Pablo","(Intercept)",187.866717163716,53.1339907938798,83.7260088528291,292.007425474604
"332","ran_vals","distrito_nombre2","40902-Rincón de Sabanilla","(Intercept)",-187.866717163716,53.1339907938798,-292.007425474603,-83.7260088528287
"333","ran_vals","distrito_nombre2","41001-Puerto Viejo","(Intercept)",51.2331799556059,53.1339907938798,-52.9075283552812,155.373888266493
"334","ran_vals","distrito_nombre2","41002-La Virgen","(Intercept)",42.3376670388164,53.1339907938798,-61.8030412720708,146.478375349704
"335","ran_vals","distrito_nombre2","41003-Las Horquetas","(Intercept)",76.6126783363191,53.1339907938798,-27.5280299745681,180.753386647206
"336","ran_vals","distrito_nombre2","41004-Llanuras del Gaspar","(Intercept)",-53.61720183258,53.1339907938798,-157.757910143467,50.5235064783072
"337","ran_vals","distrito_nombre2","41005-Cureña","(Intercept)",-116.566323498167,53.1339907938798,-220.707031809054,-12.4256151872793
"338","ran_vals","distrito_nombre2","50101-Liberia","(Intercept)",60.2723820980653,53.1339907938798,-43.8683262128218,164.413090408953
"339","ran_vals","distrito_nombre2","50102-Cañas Dulces","(Intercept)",-9.74458516724963,53.1339907938798,-113.885293478137,94.3961231436375
"340","ran_vals","distrito_nombre2","50103-Mayorga","(Intercept)",-21.4521161974751,53.1339907938798,-125.592824508362,82.688592113412
"341","ran_vals","distrito_nombre2","50104-Nacascolo","(Intercept)",6.21090240707216,53.1339907938798,-97.929805903815,110.351610717959
"342","ran_vals","distrito_nombre2","50105-Curubandé","(Intercept)",-35.2865831404072,53.1339907938798,-139.427291451294,68.85412517048
"343","ran_vals","distrito_nombre2","50201-Nicoya","(Intercept)",65.4031284806581,53.1339907938798,-38.7375798302291,169.543836791545
"344","ran_vals","distrito_nombre2","50202-Mansión","(Intercept)",60.8696665395791,53.1339907938798,-43.2710417713081,165.010374850466
"345","ran_vals","distrito_nombre2","50203-San Antonio","(Intercept)",162.54260925243,53.1339907938798,58.4019009415424,266.683317563317
"346","ran_vals","distrito_nombre2","50204-Quebrada Honda","(Intercept)",287.104192895047,53.1339907938798,182.963484584159,391.244901205934
"347","ran_vals","distrito_nombre2","50205-Sámara","(Intercept)",-235.850789477664,53.1339907938798,-339.991497788551,-131.710081166776
"348","ran_vals","distrito_nombre2","50206-Nosara","(Intercept)",-254.492926326412,53.1339907938798,-358.6336346373,-150.352218015525
"349","ran_vals","distrito_nombre2","50207-Belén de Nosarita","(Intercept)",-85.5758813636293,53.1339907938798,-189.716589674516,18.5648269472579
"350","ran_vals","distrito_nombre2","50301-Santa Cruz","(Intercept)",56.3972550420536,53.1339907938798,-47.7434532688336,160.537963352941
"351","ran_vals","distrito_nombre2","50302-Bolsón","(Intercept)",51.6745754376555,53.1339907938798,-52.4661328732317,155.815283748543
"352","ran_vals","distrito_nombre2","50303-Veintisiete de Abril","(Intercept)",23.0921639406582,53.1339907938798,-81.048544370229,127.232872251545
"353","ran_vals","distrito_nombre2","50304-Tempate","(Intercept)",-56.1323458308488,53.1339907938798,-160.273054141736,48.0083624800384
"354","ran_vals","distrito_nombre2","50305-Cartagena","(Intercept)",-14.0102011653667,53.1339907938798,-118.150909476254,90.1305071455205
"355","ran_vals","distrito_nombre2","50306-Cuajiniquil","(Intercept)",-138.987111768469,53.1339907938798,-243.127820079356,-34.8464034575815
"356","ran_vals","distrito_nombre2","50307-Diriá","(Intercept)",65.1923248214911,53.1339907938798,-38.9483834893961,169.333033132378
"357","ran_vals","distrito_nombre2","50308-Cabo Velas","(Intercept)",51.5902270244708,53.1339907938798,-52.5504812864164,155.730935335358
"358","ran_vals","distrito_nombre2","50309-Tamarindo","(Intercept)",-38.8168875016803,53.1339907938798,-142.957595812567,65.3238208092069
"359","ran_vals","distrito_nombre2","50401-Bagaces","(Intercept)",-26.3974231675601,53.1339907938798,-130.538131478447,77.7432851433271
"360","ran_vals","distrito_nombre2","50402-La Fortuna","(Intercept)",17.4922603913433,53.1339907938798,-86.6484479195439,121.63296870223
"361","ran_vals","distrito_nombre2","50403-Mogote","(Intercept)",-106.376382166652,53.1339907938798,-210.517090477539,-2.23567385576507
"362","ran_vals","distrito_nombre2","50404-Río Naranjo","(Intercept)",115.281544942856,53.1339907938798,11.1408366319693,219.422253253744
"363","ran_vals","distrito_nombre2","50501-Filadelfia","(Intercept)",160.190462866136,53.1339907938798,56.0497545552493,264.331171177024
"364","ran_vals","distrito_nombre2","50502-Palmira","(Intercept)",-56.9214793638648,53.1339907938798,-161.062187674752,47.2192289470224
"365","ran_vals","distrito_nombre2","50503-Sardinal","(Intercept)",-58.5622921192416,53.1339907938798,-162.703000430129,45.5784161916456
"366","ran_vals","distrito_nombre2","50504-Belén","(Intercept)",-44.7066913830319,53.1339907938798,-148.847399693919,59.4340169278552
"367","ran_vals","distrito_nombre2","50601-Cañas","(Intercept)",37.9451493158988,53.1339907938798,-66.1955589949884,142.085857626786
"368","ran_vals","distrito_nombre2","50602-Palmira","(Intercept)",-46.2752100968775,53.1339907938798,-150.415918407765,57.8654982140097
"369","ran_vals","distrito_nombre2","50603-San Miguel","(Intercept)",-28.201652716669,53.1339907938798,-132.342361027556,75.9390555942182
"370","ran_vals","distrito_nombre2","50604-Bebedero","(Intercept)",96.5662513748364,53.1339907938798,-7.57445693605078,200.706959685724
"371","ran_vals","distrito_nombre2","50605-Porozal","(Intercept)",-60.0345378771762,53.1339907938798,-164.175246188063,44.106170433711
"372","ran_vals","distrito_nombre2","50701-Las Juntas","(Intercept)",115.404703727279,53.1339907938798,11.2639954163914,219.545412038166
"373","ran_vals","distrito_nombre2","50702-Sierra","(Intercept)",-136.764671895348,53.1339907938798,-240.905380206235,-32.6239635844606
"374","ran_vals","distrito_nombre2","50703-San Juan","(Intercept)",-26.1992327243836,53.1339907938798,-130.339941035271,77.9414755865035
"375","ran_vals","distrito_nombre2","50704-Colorado","(Intercept)",47.5592008924519,53.1339907938798,-56.5815074184352,151.699909203339
"376","ran_vals","distrito_nombre2","50801-Tilarán","(Intercept)",115.635383217851,53.1339907938798,11.4946749069634,219.776091528738
"377","ran_vals","distrito_nombre2","50802-Quebrada Grande","(Intercept)",-98.9107774315614,53.1339907938798,-203.051485742449,5.22993087932578
"378","ran_vals","distrito_nombre2","50803-Tronadora","(Intercept)",11.3487078175259,53.1339907938798,-92.7920004933613,115.489416128413
"379","ran_vals","distrito_nombre2","50804-Santa Rosa","(Intercept)",-98.1576103824409,53.1339907938798,-202.298318693328,5.98309792844628
"380","ran_vals","distrito_nombre2","50805-Líbano","(Intercept)",-35.6248212401164,53.1339907938798,-139.765529551004,68.5158870707708
"381","ran_vals","distrito_nombre2","50806-Tierras Morenas","(Intercept)",41.8813230829956,53.1339907938798,-62.2593852278916,146.022031393883
"382","ran_vals","distrito_nombre2","50807-Arenal","(Intercept)",63.8277949357364,53.1339907938798,-40.3129133751508,167.968503246624
"383","ran_vals","distrito_nombre2","50901-Carmona","(Intercept)",120.566172564381,53.1339907938798,16.4254642534943,224.706880875269
"384","ran_vals","distrito_nombre2","50902-Santa Rita","(Intercept)",127.744226449137,53.1339907938798,23.6035181382496,231.884934760024
"385","ran_vals","distrito_nombre2","50903-Zapotal","(Intercept)",-61.4647812175414,53.1339907938798,-165.605489528429,42.6759270933458
"386","ran_vals","distrito_nombre2","50904-San Pablo","(Intercept)",-139.621388853905,53.1339907938798,-243.762097164793,-35.4806805430183
"387","ran_vals","distrito_nombre2","50905-Porvenir","(Intercept)",74.0292429606829,53.1339907938798,-30.1114653502043,178.16995127157
"388","ran_vals","distrito_nombre2","50906-Bejuco","(Intercept)",-121.25347190274,53.1339907938798,-225.394180213627,-17.112763591853
"389","ran_vals","distrito_nombre2","51001-La Cruz","(Intercept)",78.0004291695181,53.1339907938798,-26.1402791413691,182.141137480405
"390","ran_vals","distrito_nombre2","51002-Santa Cecilia","(Intercept)",-14.3040439390197,53.1339907938798,-118.444752249907,89.8366643718675
"391","ran_vals","distrito_nombre2","51003-La Garita","(Intercept)",-72.2177964825875,53.1339907938798,-176.358504793475,31.9229118282997
"392","ran_vals","distrito_nombre2","51004-Santa Elena","(Intercept)",8.5214112521044,53.1339907938798,-95.6192970587828,112.662119562992
"393","ran_vals","distrito_nombre2","51101-Hojancha","(Intercept)",276.102008935819,53.1339907938798,171.961300624932,380.242717246706
"394","ran_vals","distrito_nombre2","51102-Monte Romo","(Intercept)",-82.9891572981423,53.1339907938798,-187.129865609029,21.1515510127449
"395","ran_vals","distrito_nombre2","51103-Puerto Carrillo","(Intercept)",-179.006286987551,53.1339907938798,-283.146995298438,-74.8655786766641
"396","ran_vals","distrito_nombre2","51104-Huacas","(Intercept)",-67.3280661528339,53.1339907938798,-171.468774463721,36.8126421580532
"397","ran_vals","distrito_nombre2","51105-Matambú","(Intercept)",53.2215015027079,70.1217868366925,-84.2146752288042,190.65767823422
"398","ran_vals","distrito_nombre2","60101-Puntarenas","(Intercept)",309.808810712473,53.1339907938798,205.668102401586,413.94951902336
"399","ran_vals","distrito_nombre2","60102-Pitahaya","(Intercept)",60.6420420660071,53.1339907938798,-43.49866624488,164.782750376894
"400","ran_vals","distrito_nombre2","60103-Chomes","(Intercept)",24.0040094714582,53.1339907938798,-80.136698839429,128.144717782345
"401","ran_vals","distrito_nombre2","60104-Lepanto","(Intercept)",66.5089193584591,53.1339907938798,-37.6317889524281,170.649627669346
"402","ran_vals","distrito_nombre2","60105-Paquera","(Intercept)",-88.6853250958557,53.1339907938798,-192.826033406743,15.4553832150315
