cod_canton,cod_distrito,anho,defunciones_hombres,defunciones_mujeres,defunciones_total
119,11904,2022,37,13,50
119,11905,2022,26,20,46
119,11906,2022,27,24,51
119,11907,2022,19,21,40
119,11908,2022,31,22,53
119,11909,2022,9,4,13
119,11910,2022,9,5,14
119,11911,2022,20,9,29
119,11912,2022,7,4,11
120,12001,2022,14,12,26
120,12002,2022,5,3,8
120,12003,2022,7,6,13
120,12004,2022,4,4,8
120,12005,2022,7,3,10
120,12006,2022,8,3,11
201,20101,2022,265,227,492
201,20102,2022,128,122,250
201,20103,2022,14,15,29
201,20104,2022,77,91,168
201,20105,2022,78,58,136
201,20106,2022,64,45,109
201,20107,2022,32,13,45
201,20108,2022,103,65,168
201,20109,2022,47,26,73
201,20110,2022,92,68,160
201,20111,2022,28,22,50
201,20112,2022,30,48,78
201,20113,2022,28,35,63
201,20114,2022,12,7,19
202,20201,2022,65,64,129
202,20202,2022,15,12,27
202,20203,2022,37,37,74
202,20204,2022,23,20,43
202,20205,2022,23,8,31
202,20206,2022,29,17,46
202,20207,2022,22,3,25
202,20208,2022,11,12,23
202,20209,2022,22,20,42
202,20210,2022,7,6,13
202,20211,2022,7,8,15
202,20212,2022,2,1,3
202,20213,2022,21,19,40
202,20214,2022,6,3,9
203,20301,2022,59,69,128
203,20302,2022,17,14,31
203,20303,2022,24,25,49
203,20304,2022,38,39,77
203,20305,2022,31,15,46
203,20307,2022,36,21,57
203,20308,2022,27,10,37
204,20401,2022,12,11,23
204,20402,2022,2,2,4
204,20403,2022,11,3,14
204,20404,2022,7,6,13
205,20501,2022,43,41,84
205,20502,2022,16,13,29
205,20503,2022,9,6,15
205,20504,2022,10,5,15
205,20505,2022,10,11,21
205,20506,2022,6,6,12
205,20507,2022,8,3,11
205,20508,2022,1,2,3
206,20601,2022,75,52,127
206,20602,2022,17,13,30
206,20603,2022,9,14,23
206,20604,2022,18,12,30
206,20605,2022,6,4,10
206,20606,2022,15,10,25
206,20607,2022,6,8,14
206,20608,2022,10,12,22
207,20701,2022,25,21,46
207,20702,2022,34,32,66
207,20703,2022,14,21,35
207,20704,2022,6,4,10
207,20705,2022,7,10,17
207,20706,2022,18,15,33
207,20707,2022,14,20,34
208,20801,2022,37,36,73
208,20802,2022,17,17,34
208,20803,2022,29,13,42
208,20804,2022,23,25,48
208,20805,2022,16,9,25
209,20901,2022,48,38,86
209,20902,2022,5,9,14
209,20903,2022,5,3,8
209,20904,2022,21,22,43
209,20905,2022,6,4,10
210,21001,2022,155,103,258
210,21002,2022,43,31,74
210,21003,2022,0,0,0
210,21004,2022,65,49,114
210,21005,2022,23,24,47
210,21006,2022,38,29,67
210,21007,2022,43,21,64
210,21008,2022,23,23,46
210,21009,2022,16,13,29
210,21010,2022,8,3,11
210,21011,2022,27,19,46
210,21012,2022,15,10,25
210,21013,2022,66,21,87
211,21101,2022,16,18,34
211,21102,2022,5,4,9
211,21103,2022,4,3,7
211,21104,2022,2,2,4
211,21105,2022,3,4,7
211,21106,2022,2,2,4
211,21107,2022,8,5,13
212,21201,2022,32,30,62
212,21202,2022,24,13,37
212,21203,2022,2,0,2
212,21204,2022,8,8,16
212,21205,2022,5,11,16
213,21301,2022,46,39,85
213,21302,2022,23,10,33
213,21303,2022,27,9,36
213,21304,2022,26,8,34
213,21305,2022,14,7,21
213,21306,2022,7,6,13
213,21307,2022,15,4,19
213,21308,2022,12,4,16
214,21401,2022,47,26,73
214,21402,2022,7,0,7
214,21403,2022,16,19,35
214,21404,2022,7,4,11
215,21501,2022,44,19,63
215,21502,2022,2,3,5
215,21503,2022,2,3,5
215,21504,2022,24,7,31
216,21601,2022,29,13,42
216,21602,2022,6,6,12
216,21603,2022,5,5,10
301,30101,2022,65,70,135
301,30102,2022,50,42,92
301,30103,2022,64,61,125
301,30104,2022,95,67,162
301,30105,2022,99,76,175
301,30106,2022,55,43,98
301,30107,2022,51,32,83
301,30108,2022,22,14,36
301,30109,2022,28,33,61
301,30110,2022,13,6,19
301,30111,2022,20,10,30
302,30201,2022,85,73,158
302,30202,2022,20,12,32
302,30203,2022,15,35,50
302,30204,2022,24,24,48
302,30205,2022,47,33,80
302,30206,2022,5,4,9
303,30301,2022,63,54,117
303,30302,2022,46,37,83
303,30303,2022,24,21,45
303,30304,2022,44,34,78
303,30305,2022,64,43,107
303,30306,2022,37,26,63
303,30307,2022,14,12,26
303,30308,2022,19,13,32
304,30401,2022,24,21,45
304,30402,2022,18,13,31
304,30403,2022,16,9,25
304,30404,2022,1,5,6
305,30501,2022,114,98,212
305,30502,2022,32,16,48
305,30503,2022,2,1,3
305,30504,2022,18,9,27
305,30505,2022,12,14,26
305,30506,2022,15,10,25
305,30507,2022,11,1,12
305,30508,2022,2,5,7
305,30509,2022,20,13,33
305,30510,2022,11,4,15
305,30511,2022,14,9,23
305,30512,2022,22,11,33
306,30601,2022,17,23,40
306,30602,2022,25,23,48
306,30603,2022,7,4,11
307,30701,2022,84,69,153
307,30702,2022,30,22,52
307,30703,2022,4,5,9
307,30704,2022,11,11,22
307,30705,2022,7,8,15
308,30801,2022,76,73,149
308,30802,2022,30,22,52
308,30803,2022,20,17,37
308,30804,2022,3,1,4
401,40101,2022,106,93,199
401,40102,2022,80,67,147
401,40103,2022,145,144,289
401,40104,2022,51,58,109
401,40105,2022,1,0,1
402,40201,2022,28,26,54
402,40202,2022,46,46,92
402,40203,2022,17,31,48
402,40204,2022,14,12,26
402,40205,2022,21,15,36
402,40206,2022,24,22,46
403,40301,2022,40,37,77
403,40302,2022,27,22,49
403,40303,2022,23,19,42
403,40304,2022,9,8,17
403,40305,2022,14,15,29
403,40306,2022,32,20,52
403,40307,2022,15,13,28
403,40308,2022,15,7,22
404,40401,2022,28,39,67
404,40402,2022,10,10,20
404,40403,2022,36,23,59
404,40404,2022,30,28,58
404,40405,2022,8,11,19
404,40406,2022,15,9,24
405,40501,2022,54,37,91
405,40502,2022,40,33,73
405,40503,2022,18,22,40
405,40504,2022,24,22,46
405,40505,2022,20,9,29
406,40601,2022,39,17,56
406,40602,2022,32,18,50
406,40603,2022,18,9,27
406,40604,2022,11,10,21
407,40701,2022,27,23,50
407,40702,2022,26,20,46
407,40703,2022,23,22,45
408,40801,2022,34,26,60
408,40802,2022,13,15,28
408,40803,2022,21,12,33
409,40901,2022,86,60,146
409,40902,2022,9,23,32
410,41001,2022,65,47,112
410,41002,2022,42,28,70
410,41003,2022,76,48,124
410,41004,2022,1,2,3
410,41005,2022,4,0,4
501,50101,2022,198,163,361
501,50102,2022,14,14,28
501,50103,2022,11,3,14
501,50104,2022,12,7,19
501,50105,2022,6,1,7
502,50201,2022,126,90,216
502,50202,2022,20,15,35
502,50203,2022,37,27,64
502,50204,2022,15,10,25
502,50205,2022,17,13,30
502,50206,2022,18,6,24
502,50207,2022,10,6,16
503,50301,2022,101,68,169
503,50302,2022,12,5,17
503,50303,2022,37,28,65
503,50304,2022,20,8,28
503,50305,2022,24,6,30
503,50306,2022,10,5,15
503,50307,2022,19,14,33
503,50308,2022,20,13,33
503,50309,2022,27,19,46
504,50401,2022,60,28,88
504,50402,2022,10,6,16
504,50403,2022,13,11,24
504,50404,2022,3,4,7
505,50501,2022,42,31,73
505,50502,2022,21,13,34
505,50503,2022,68,33,101
505,50504,2022,39,33,72
506,50601,2022,99,71,170
506,50602,2022,6,3,9
506,50603,2022,7,4,11
506,50604,2022,16,6,22
506,50605,2022,8,1,9
507,50701,2022,45,34,79
507,50702,2022,7,5,12
507,50703,2022,11,4,15
507,50704,2022,15,19,34
508,50801,2022,36,31,67
508,50802,2022,2,2,4
508,50803,2022,7,6,13
508,50804,2022,9,4,13
508,50805,2022,3,2,5
508,50806,2022,5,3,8
508,50807,2022,11,6,17
508,50808,2022,4,2,6
509,50901,2022,14,12,26
509,50902,2022,10,4,14
509,50903,2022,4,3,7
509,50904,2022,8,3,11
509,50905,2022,2,4,6
509,50906,2022,13,8,21
510,51001,2022,38,26,64
510,51002,2022,14,11,25
510,51003,2022,3,2,5
510,51004,2022,10,3,13
511,51101,2022,13,14,27
511,51102,2022,4,2,6
511,51103,2022,6,4,10
511,51104,2022,1,2,3
511,51105,2022,3,3,6
601,60101,2022,54,47,101
601,60102,2022,8,7,15
601,60103,2022,22,17,39
601,60104,2022,43,27,70
601,60105,2022,36,13,49
601,60106,2022,9,5,14
601,60107,2022,2,3,5
601,60108,2022,113,104,217
601,60110,2022,0,0,0
601,60111,2022,29,23,52
601,60112,2022,103,52,155
601,60113,2022,4,1,5
601,60114,2022,2,4,6
601,60115,2022,43,30,73
601,60116,2022,1,0,1
602,60201,2022,69,45,114
602,60202,2022,17,9,26
602,60203,2022,17,15,32
602,60204,2022,6,1,7
602,60205,2022,3,5,8
602,60206,2022,9,4,13
603,60301,2022,74,44,118
603,60302,2022,17,11,28
603,60303,2022,25,14,39
603,60304,2022,8,4,12
603,60305,2022,4,1,5
603,60306,2022,1,0,1
603,60307,2022,0,2,2
603,60308,2022,2,2,4
603,60309,2022,12,5,17
604,60401,2022,48,25,73
604,60402,2022,4,3,7
604,60403,2022,17,20,37
605,60501,2022,42,18,60
605,60502,2022,64,30,94
605,60503,2022,12,6,18
605,60504,2022,16,4,20
605,60505,2022,18,7,25
605,60506,2022,0,0,0
606,60601,2022,70,33,103
606,60602,2022,17,8,25
606,60603,2022,17,11,28
607,60701,2022,42,23,65
607,60703,2022,53,27,80
607,60704,2022,21,9,30
608,60801,2022,46,22,68
608,60802,2022,31,18,49
608,60803,2022,30,23,53
608,60804,2022,14,6,20
608,60805,2022,9,9,18
608,60806,2022,9,9,18
609,60901,2022,80,39,119
610,61001,2022,79,55,134
610,61002,2022,16,10,26
610,61003,2022,46,23,69
610,61004,2022,29,20,49
611,61101,2022,63,33,96
611,61102,2022,28,9,37
611,61103,2022,1,2,3
612,61201,2022,8,7,15
613,61301,2022,37,19,56
701,70101,2022,289,212,501
701,70102,2022,53,31,84
701,70103,2022,31,10,41
701,70104,2022,40,15,55
702,70201,2022,132,75,207
702,70202,2022,33,28,61
702,70203,2022,93,60,153
702,70204,2022,37,36,73
702,70205,2022,140,73,213
702,70206,2022,9,6,15
702,70207,2022,23,13,36
703,70301,2022,95,68,163
703,70302,2022,22,14,36
703,70303,2022,3,2,5
703,70304,2022,10,3,13
703,70305,2022,18,14,32
703,70306,2022,18,10,28
703,70307,2022,7,6,13
704,70401,2022,38,24,62
704,70402,2022,19,12,31
704,70403,2022,40,20,60
704,70404,2022,26,9,35
705,70501,2022,22,29,51
705,70502,2022,79,39,118
705,70503,2022,38,20,58
706,70601,2022,89,46,135
706,70602,2022,6,3,9
706,70603,2022,19,19,38
706,70604,2022,31,13,44
706,70605,2022,16,12,28
101,10101,2023,43,30,73
101,10102,2023,52,47,99
101,10103,2023,117,85,202
101,10104,2023,77,79,156
101,10105,2023,79,104,183
101,10106,2023,62,57,119
101,10107,2023,119,89,208
101,10108,2023,39,40,79
101,10109,2023,288,253,541
101,10110,2023,176,194,370
101,10111,2023,130,127,257
102,10201,2023,48,69,117
102,10202,2023,66,50,116
102,10203,2023,97,100,197
103,10301,2023,150,126,276
103,10302,2023,141,96,237
103,10303,2023,67,42,109
103,10304,2023,57,40,97
103,10305,2023,40,39,79
103,10306,2023,10,7,17
103,10307,2023,33,23,56
103,10308,2023,8,15,23
103,10309,2023,15,8,23
103,10310,2023,37,23,60
103,10311,2023,79,50,129
103,10312,2023,60,63,123
103,10313,2023,51,56,107
104,10401,2023,64,39,103
104,10402,2023,28,20,48
104,10403,2023,17,9,26
104,10404,2023,6,6,12
104,10405,2023,6,5,11
104,10406,2023,6,8,14
104,10407,2023,3,3,6
104,10408,2023,24,14,38
104,10409,2023,10,5,15
105,10501,2023,36,35,71
105,10502,2023,10,7,17
105,10503,2023,5,2,7
106,10601,2023,117,72,189
106,10602,2023,7,7,14
106,10603,2023,19,12,31
106,10604,2023,16,8,24
106,10605,2023,4,3,7
106,10606,2023,2,1,3
106,10607,2023,21,24,45
107,10701,2023,79,49,128
107,10702,2023,12,14,26
107,10703,2023,22,12,34
107,10704,2023,0,1,1
107,10705,2023,3,6,9
107,10706,2023,3,3,6
107,10707,2023,3,5,8
108,10801,2023,150,142,292
108,10802,2023,17,7,24
108,10803,2023,56,63,119
108,10804,2023,42,39,81
108,10805,2023,80,84,164
108,10806,2023,14,13,27
108,10807,2023,86,82,168
109,10901,2023,62,46,108
109,10902,2023,11,14,25
109,10903,2023,49,43,92
109,10904,2023,34,27,61
109,10905,2023,23,24,47
109,10906,2023,11,7,18
110,11001,2023,54,48,102
110,11002,2023,46,24,70
110,11003,2023,11,8,19
110,11004,2023,68,49,117
110,11005,2023,92,77,169
111,11101,2023,58,56,114
111,11102,2023,29,17,46
111,11103,2023,33,33,66
111,11104,2023,67,73,140
111,11105,2023,25,18,43
112,11201,2023,38,30,68
112,11202,2023,8,5,13
112,11203,2023,12,12,24
112,11204,2023,7,3,10
112,11205,2023,6,7,13
113,11301,2023,101,105,206
113,11302,2023,23,23,46
113,11303,2023,31,42,73
113,11304,2023,41,35,76
113,11305,2023,40,43,83
114,11401,2023,119,129,248
114,11402,2023,25,21,46
114,11403,2023,44,40,84
115,11501,2023,78,98,176
115,11502,2023,42,36,78
115,11503,2023,13,9,22
115,11504,2023,28,22,50
116,11601,2023,13,7,20
116,11602,2023,1,3,4
116,11603,2023,5,2,7
116,11604,2023,2,3,5
116,11605,2023,2,5,7
117,11701,2023,23,15,38
117,11702,2023,3,1,4
117,11703,2023,8,7,15
118,11801,2023,111,111,222
118,11802,2023,43,46,89
118,11803,2023,19,25,44
118,11804,2023,59,39,98
119,11901,2023,153,142,295
119,11902,2023,23,23,46
119,11903,2023,131,82,213
119,11904,2023,24,11,35
119,11905,2023,28,26,54
119,11906,2023,21,21,42
119,11907,2023,24,16,40
119,11908,2023,43,19,62
119,11909,2023,10,10,20
119,11910,2023,12,10,22
119,11911,2023,11,12,23
119,11912,2023,5,4,9
120,12001,2023,12,12,24
120,12002,2023,1,2,3
120,12003,2023,6,7,13
120,12004,2023,4,1,5
120,12005,2023,8,3,11
120,12006,2023,6,1,7
201,20101,2023,267,261,528
201,20102,2023,157,94,251
201,20103,2023,17,14,31
201,20104,2023,80,82,162
201,20105,2023,70,53,123
201,20106,2023,45,58,103
201,20107,2023,18,19,37
201,20108,2023,86,60,146
201,20109,2023,41,56,97
201,20110,2023,80,61,141
201,20111,2023,33,24,57
201,20112,2023,47,28,75
201,20113,2023,32,26,58
201,20114,2023,6,6,12
202,20201,2023,59,75,134
202,20202,2023,18,14,32
202,20203,2023,55,31,86
202,20204,2023,20,19,39
202,20205,2023,14,17,31
202,20206,2023,29,11,40
202,20207,2023,16,14,30
202,20208,2023,13,15,28
202,20209,2023,18,17,35
202,20210,2023,7,8,15
202,20211,2023,8,7,15
202,20212,2023,2,0,2
202,20213,2023,32,14,46
202,20214,2023,7,9,16
203,20301,2023,82,58,140
203,20302,2023,25,23,48
203,20303,2023,22,19,41
203,20304,2023,57,41,98
203,20305,2023,35,14,49
203,20307,2023,35,28,63
203,20308,2023,19,22,41
204,20401,2023,18,10,28
204,20402,2023,1,0,1
204,20403,2023,7,7,14
204,20404,2023,3,6,9
205,20501,2023,43,40,83
205,20502,2023,9,10,19
205,20503,2023,12,11,23
205,20504,2023,10,10,20
205,20505,2023,16,10,26
205,20506,2023,6,6,12
205,20507,2023,11,10,21
205,20508,2023,8,0,8
206,20601,2023,68,64,132
206,20602,2023,8,10,18
206,20603,2023,8,9,17
206,20604,2023,9,9,18
206,20605,2023,15,9,24
206,20606,2023,14,8,22
206,20607,2023,18,7,25
206,20608,2023,20,15,35
207,20701,2023,19,26,45
207,20702,2023,41,21,62
207,20703,2023,20,17,37
207,20704,2023,11,7,18
207,20705,2023,2,7,9
207,20706,2023,8,13,21
207,20707,2023,15,9,24
208,20801,2023,38,25,63
208,20802,2023,16,14,30
208,20803,2023,16,6,22
208,20804,2023,30,27,57
208,20805,2023,8,3,11
209,20901,2023,52,40,92
209,20902,2023,13,6,19
209,20903,2023,6,4,10
209,20904,2023,24,17,41
209,20905,2023,8,4,12
210,21001,2023,149,121,270
210,21002,2023,49,52,101
210,21003,2023,4,0,4
210,21004,2023,62,43,105
210,21005,2023,19,11,30
210,21006,2023,56,41,97
210,21007,2023,44,37,81
210,21008,2023,18,16,34
210,21009,2023,19,12,31
210,21010,2023,4,3,7
210,21011,2023,30,12,42
210,21012,2023,14,9,23
210,21013,2023,54,28,82
211,21101,2023,24,17,41
211,21102,2023,4,6,10
211,21103,2023,3,5,8
211,21104,2023,3,2,5
211,21105,2023,9,4,13
211,21106,2023,2,2,4
211,21107,2023,4,4,8
212,21201,2023,38,23,61
212,21202,2023,16,20,36
212,21203,2023,1,0,1
212,21204,2023,10,10,20
212,21205,2023,2,5,7
213,21301,2023,52,33,85
213,21302,2023,16,16,32
213,21303,2023,28,16,44
213,21304,2023,20,17,37
213,21305,2023,16,9,25
213,21306,2023,9,7,16
213,21307,2023,16,9,25
213,21308,2023,14,8,22
214,21401,2023,50,34,84
214,21402,2023,8,2,10
214,21403,2023,15,11,26
214,21404,2023,14,4,18
215,21501,2023,36,22,58
215,21502,2023,2,2,4
215,21503,2023,3,1,4
215,21504,2023,14,8,22
216,21601,2023,14,4,18
216,21602,2023,5,10,15
216,21603,2023,13,8,21
301,30101,2023,78,75,153
301,30102,2023,38,50,88
301,30103,2023,66,59,125
301,30104,2023,94,68,162
301,30105,2023,73,81,154
301,30106,2023,41,56,97
301,30107,2023,46,32,78
301,30108,2023,13,15,28
301,30109,2023,38,36,74
301,30110,2023,16,10,26
301,30111,2023,18,15,33
302,30201,2023,66,47,113
302,30202,2023,23,16,39
302,30203,2023,35,24,59
302,30204,2023,28,19,47
302,30205,2023,41,43,84
302,30206,2023,6,5,11
303,30301,2023,51,50,101
303,30302,2023,36,34,70
303,30303,2023,31,26,57
303,30304,2023,33,36,69
303,30305,2023,49,40,89
303,30306,2023,33,21,54
303,30307,2023,17,9,26
303,30308,2023,23,16,39
304,30401,2023,27,16,43
304,30402,2023,16,17,33
304,30403,2023,12,5,17
304,30404,2023,6,2,8
305,30501,2023,116,97,213
305,30502,2023,32,32,64
305,30503,2023,5,0,5
305,30504,2023,11,12,23
305,30505,2023,19,18,37
305,30506,2023,15,17,32
305,30507,2023,3,12,15
305,30508,2023,7,2,9
305,30509,2023,23,16,39
305,30510,2023,8,5,13
305,30511,2023,19,13,32
305,30512,2023,15,8,23
306,30601,2023,19,15,34
306,30602,2023,18,15,33
306,30603,2023,8,4,12
307,30701,2023,82,70,152
307,30702,2023,23,19,42
307,30703,2023,6,2,8
307,30704,2023,13,10,23
307,30705,2023,11,5,16
308,30801,2023,92,68,160
308,30802,2023,32,13,45
308,30803,2023,16,10,26
308,30804,2023,0,1,1
401,40101,2023,88,85,173
401,40102,2023,78,73,151
401,40103,2023,162,134,296
401,40104,2023,69,69,138
401,40105,2023,2,1,3
402,40201,2023,29,25,54
402,40202,2023,37,21,58
402,40203,2023,26,19,45
402,40204,2023,17,7,24
402,40205,2023,25,16,41
402,40206,2023,21,13,34
402,40207,2023,14,9,23
403,40301,2023,32,34,66
403,40302,2023,28,24,52
403,40303,2023,12,17,29
403,40304,2023,6,3,9
403,40305,2023,12,19,31
403,40306,2023,17,17,34
403,40307,2023,10,10,20
403,40308,2023,15,8,23
404,40401,2023,42,28,70
404,40402,2023,17,12,29
404,40403,2023,30,16,46
404,40404,2023,23,27,50
404,40405,2023,9,7,16
404,40406,2023,12,8,20
405,40501,2023,49,32,81
405,40502,2023,40,24,64
405,40503,2023,29,23,52
405,40504,2023,41,30,71
405,40505,2023,18,13,31
406,40601,2023,43,28,71
406,40602,2023,28,14,42
406,40603,2023,13,13,26
406,40604,2023,13,8,21
407,40701,2023,36,35,71
407,40702,2023,23,25,48
407,40703,2023,15,28,43
408,40801,2023,28,32,60
408,40802,2023,8,14,22
408,40803,2023,24,21,45
409,40901,2023,75,73,148
409,40902,2023,13,23,36
410,41001,2023,60,39,99
410,41002,2023,30,31,61
410,41003,2023,106,46,152
410,41004,2023,0,3,3
410,41005,2023,1,1,2
501,50101,2023,221,148,369
501,50102,2023,12,2,14
501,50103,2023,9,3,12
501,50104,2023,11,9,20
501,50105,2023,9,11,20
502,50201,2023,129,102,231
502,50202,2023,16,17,33
502,50203,2023,37,30,67
502,50204,2023,15,12,27
502,50205,2023,17,9,26
502,50206,2023,30,5,35
502,50207,2023,11,5,16
503,50301,2023,129,80,209
503,50302,2023,13,4,17
503,50303,2023,39,16,55
503,50304,2023,39,16,55
503,50305,2023,6,16,22
503,50306,2023,12,6,18
503,50307,2023,18,16,34
503,50308,2023,21,15,36
503,50309,2023,38,20,58
504,50401,2023,60,50,110
504,50402,2023,7,7,14
504,50403,2023,11,5,16
504,50404,2023,5,6,11
505,50501,2023,38,18,56
505,50502,2023,22,14,36
505,50503,2023,83,41,124
505,50504,2023,47,26,73
506,50601,2023,93,71,164
506,50602,2023,4,4,8
506,50603,2023,7,8,15
506,50604,2023,11,7,18
506,50605,2023,1,5,6
507,50701,2023,47,33,80
507,50702,2023,9,6,15
507,50703,2023,4,5,9
507,50704,2023,17,12,29
508,50801,2023,43,27,70
508,50802,2023,8,2,10
508,50803,2023,9,1,10
508,50804,2023,9,2,11
508,50805,2023,6,0,6
508,50806,2023,5,2,7
508,50807,2023,11,6,17
508,50808,2023,2,0,2
509,50901,2023,9,7,16
509,50902,2023,4,3,7
509,50903,2023,9,3,12
509,50904,2023,6,5,11
509,50905,2023,1,2,3
509,50906,2023,9,7,16
510,51001,2023,43,18,61
510,51002,2023,13,9,22
510,51003,2023,6,6,12
510,51004,2023,8,6,14
511,51101,2023,24,18,42
511,51102,2023,4,1,5
511,51103,2023,5,5,10
511,51104,2023,3,1,4
511,51105,2023,3,0,3
601,60101,2023,44,47,91
601,60102,2023,9,8,17
601,60103,2023,23,16,39
601,60104,2023,49,27,76
601,60105,2023,20,17,37
601,60106,2023,12,10,22
601,60107,2023,4,1,5
601,60108,2023,128,94,222
601,60110,2023,0,0,0
601,60111,2023,39,18,57
601,60112,2023,115,62,177
601,60113,2023,4,1,5
601,60114,2023,2,2,4
601,60115,2023,79,42,121
601,60116,2023,1,0,1
602,60201,2023,40,50,90
602,60202,2023,15,10,25
602,60203,2023,29,14,43
602,60204,2023,2,6,8
602,60205,2023,0,1,1
602,60206,2023,11,9,20
603,60301,2023,67,45,112
603,60302,2023,7,6,13
603,60303,2023,14,13,27
603,60304,2023,10,9,19
603,60305,2023,5,2,7
603,60306,2023,3,3,6
603,60307,2023,4,2,6
603,60308,2023,4,1,5
603,60309,2023,15,13,28
604,60401,2023,58,46,104
604,60402,2023,5,7,12
604,60403,2023,12,9,21
605,60501,2023,28,20,48
605,60502,2023,39,31,70
605,60503,2023,10,7,17
605,60504,2023,25,12,37
605,60505,2023,12,10,22
605,60506,2023,1,5,6
606,60601,2023,93,52,145
606,60602,2023,16,6,22
606,60603,2023,18,13,31
607,60701,2023,54,30,84
607,60703,2023,46,29,75
607,60704,2023,21,15,36
608,60801,2023,46,36,82
608,60802,2023,42,21,63
608,60803,2023,21,11,32
608,60804,2023,10,9,19
608,60805,2023,2,4,6
608,60806,2023,5,9,14
609,60901,2023,93,48,141
610,61001,2023,66,34,100
610,61002,2023,16,7,23
610,61003,2023,39,26,65
610,61004,2023,41,28,69
611,61101,2023,53,28,81
611,61102,2023,39,14,53
611,61103,2023,1,3,4
612,61201,2023,15,11,26
613,61301,2023,38,17,55
701,70101,2023,299,187,486
701,70102,2023,55,26,81
701,70103,2023,23,8,31
701,70104,2023,41,24,65
702,70201,2023,126,74,200
702,70202,2023,35,20,55
702,70203,2023,86,59,145
702,70204,2023,56,27,83
702,70205,2023,151,83,234
702,70206,2023,10,5,15
702,70207,2023,33,21,54
703,70301,2023,110,69,179
703,70302,2023,25,14,39
703,70303,2023,6,4,10
703,70304,2023,8,7,15
703,70305,2023,23,16,39
703,70306,2023,11,7,18
703,70307,2023,8,4,12
704,70401,2023,48,20,68
704,70402,2023,32,19,51
704,70403,2023,43,27,70
704,70404,2023,28,7,35
705,70501,2023,38,17,55
705,70502,2023,68,37,105
705,70503,2023,55,18,73
706,70601,2023,80,56,136
706,70602,2023,5,2,7
706,70603,2023,15,13,28
706,70604,2023,33,18,51
706,70605,2023,24,11,35
101,10101,2024,48,41,89
101,10102,2024,71,40,111
101,10103,2024,124,86,210
101,10104,2024,77,61,138
101,10105,2024,77,84,161
101,10106,2024,97,75,172
101,10107,2024,121,99,220
101,10108,2024,40,44,84
101,10109,2024,303,251,554
101,10110,2024,195,216,411
101,10111,2024,145,120,265
102,10201,2024,70,56,126
102,10202,2024,67,68,135
102,10203,2024,86,86,172
103,10301,2024,163,131,294
103,10302,2024,129,111,240
103,10303,2024,66,57,123
103,10304,2024,44,58,102
103,10305,2024,43,45,88
103,10306,2024,17,12,29
103,10307,2024,33,26,59
103,10308,2024,21,15,36
103,10309,2024,13,7,20
103,10310,2024,32,37,69
103,10311,2024,74,52,126
103,10312,2024,58,54,112
103,10313,2024,52,56,108
104,10401,2024,48,43,91
104,10402,2024,25,18,43
104,10403,2024,17,17,34
104,10404,2024,7,4,11
104,10405,2024,5,4,9
104,10406,2024,3,6,9
104,10407,2024,3,2,5
104,10408,2024,18,7,25
104,10409,2024,18,2,20
105,10501,2024,39,27,66
105,10502,2024,15,9,24
105,10503,2024,6,3,9
106,10601,2024,114,106,220
106,10602,2024,6,7,13
106,10603,2024,20,18,38
106,10604,2024,14,15,29
106,10605,2024,3,2,5
106,10606,2024,2,5,7
106,10607,2024,21,23,44
107,10701,2024,59,46,105
107,10702,2024,20,7,27
107,10703,2024,29,13,42
107,10704,2024,2,1,3
107,10705,2024,3,0,3
107,10706,2024,2,0,2
107,10707,2024,6,5,11
108,10801,2024,136,137,273
108,10802,2024,24,28,52
108,10803,2024,56,59,115
108,10804,2024,38,51,89
108,10805,2024,94,93,187
108,10806,2024,15,13,28
108,10807,2024,91,67,158
109,10901,2024,45,45,90
109,10902,2024,13,10,23
109,10903,2024,47,39,86
109,10904,2024,35,28,63
109,10905,2024,28,22,50
109,10906,2024,6,12,18
110,11001,2024,56,29,85
110,11002,2024,41,35,76
110,11003,2024,17,11,28
110,11004,2024,67,54,121
110,11005,2024,116,65,181
111,11101,2024,89,39,128
111,11102,2024,15,18,33
111,11103,2024,35,29,64
111,11104,2024,75,54,129
111,11105,2024,25,24,49
112,11201,2024,42,29,71
112,11202,2024,14,9,23
112,11203,2024,21,18,39
112,11204,2024,6,5,11
112,11205,2024,5,5,10
113,11301,2024,86,97,183
113,11302,2024,42,38,80
113,11303,2024,46,43,89
113,11304,2024,43,34,77
113,11305,2024,50,47,97
114,11401,2024,143,111,254
114,11402,2024,32,23,55
114,11403,2024,47,54,101
115,11501,2024,104,113,217
115,11502,2024,45,44,89
115,11503,2024,9,17,26
115,11504,2024,25,22,47
116,11601,2024,7,12,19
116,11602,2024,0,5,5
116,11603,2024,11,2,13
116,11604,2024,3,1,4
116,11605,2024,4,1,5
117,11701,2024,22,17,39
117,11702,2024,2,5,7
117,11703,2024,2,8,10
118,11801,2024,106,115,221
118,11802,2024,47,42,89
118,11803,2024,23,36,59
118,11804,2024,51,37,88
119,11901,2024,186,139,325
119,11902,2024,31,19,50
119,11903,2024,117,90,207
119,11904,2024,18,12,30
119,11905,2024,24,16,40
119,11906,2024,24,20,44
119,11907,2024,20,9,29
119,11908,2024,25,24,49
119,11909,2024,8,7,15
119,11910,2024,11,5,16
119,11911,2024,26,14,40
119,11912,2024,4,8,12
120,12001,2024,8,14,22
120,12002,2024,6,3,9
120,12003,2024,7,4,11
120,12004,2024,2,4,6
120,12005,2024,5,4,9
